symbol,name_ar,name_en,market,sector,industry,business_class,vision2030_theme,source_quality,source_note,last_reviewed,official_profile_url,source_type,expo2030_exposure,worldcup2034_exposure,primary_event_driver,secondary_event_driver,exposure_strength,confidence,rationale,event_exposure_overall
4080,شركة سناد القابضة,Sinad Holding Co.,M,تجزئة وتوزيع السلع الكمالية,,consumer_retail,quality_of_life_and_retail,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4080,official,none,none,none,none,none,low,,none
4081,شركة النايفات للتمويل,Nayifat Finance Co.,M,الخدمات المالية,,financial_services,financial_sector_development,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4081,official,none,none,none,none,none,low,,none
4082,شركة المرابحة المرنة للتمويل,Morabaha Marina Financing Co.,M,الخدمات المالية,,financial_services,financial_sector_development,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4082,official,none,none,none,none,none,low,,none
4083,الشركة المتحدة الدولية القابضة,United International Holding Co.,M,الخدمات المالية,,financial_services,financial_sector_development,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4083,official,none,none,none,none,none,low,,none
4084,شركة دراية المالية,Derayah Financial Co.,M,الخدمات المالية,,financial_services,financial_sector_development,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4084,official,none,none,none,none,none,low,,none
4090,شركة طيبة للإستثمار,Taiba Investments Co.,M,إدارة وتطوير العقارات,,real_estate,housing_and_real_estate,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4090,official,medium,medium,hospitality_tourism,urban_infrastructure,medium,low,استثمار وضيافة بالمدينة؛ تعرّض محتمل عبر النشاط السياحي. ربط موضوعي.,medium
4100,شركة مكة للإنشاء والتعمير,Makkah Construction and Development Co.,M,إدارة وتطوير العقارات,,real_estate,housing_and_real_estate,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4100,official,medium,low,urban_infrastructure,hospitality_tourism,medium,low,إنشاء وتعمير بمكة؛ تعرّض محتمل عبر التطوير الحضري. ربط موضوعي.,medium
4110,شركة باتك للإستثمار والأعمال اللوجستية,Batic Investments and Logistics Co.,M,النقل,,transportation_logistics,logistics_and_transport,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4110,official,none,none,none,none,none,low,,none
4130,شركة درب السعودية الأستثمارية,Saudi Darb Investment Co.,M,الخدمات المالية,,financial_services,financial_sector_development,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4130,official,none,none,none,none,none,low,,none
4140,الشركة السعودية للصادرات الصناعية,Saudi Industrial Export Co.,M,السلع الرأسمالية,,capital_goods,industrial_development,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4140,official,none,none,none,none,none,low,,none
4141,شركة العمران للصناعة والتجارة,Al-Omran Industrial Trading Co.,M,السلع الرأسمالية,,capital_goods,industrial_development,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4141,official,none,none,none,none,none,low,,none
4142,شركة مجموعة كابلات الرياض,Riyadh Cables Group Co.,M,السلع الرأسمالية,,capital_goods,industrial_development,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4142,official,medium,medium,venue_construction,urban_infrastructure,medium,medium,مصنّع كابلات؛ تعرّض محتمل عبر مواد البنية التحتية للإنشاءات. ربط موضوعي لا تعاقدي.,medium
4143,شركة مجموعة التيسير تالكو الصناعية,Al Taiseer Group Talco Industrial Co.,M,السلع الرأسمالية,,capital_goods,industrial_development,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4143,official,none,none,none,none,none,low,,none
4144,شركة رؤوم التجارية,Raoom Trading Co.,M,تجزئة وتوزيع السلع الكمالية,,consumer_retail,quality_of_life_and_retail,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4144,official,none,none,none,none,none,low,,none
4145,شركة العبيكان للزجاج,Obeikan Glass Co.,M,السلع الرأسمالية,,capital_goods,industrial_development,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4145,official,medium,low,venue_construction,facilities_management,medium,low,زجاج معماري؛ تعرّض محتمل عبر مواد الإنشاء والتشطيب. ربط موضوعي.,medium
4146,شركة جاز العربية للخدمات,Gas Arabian Services Co.,M,السلع الرأسمالية,,capital_goods,industrial_development,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4146,official,none,none,none,none,none,low,,none
4147,شركة اتحاد جروننفلدر سعدي القابضة,Consolidated Grunenfelder Saady Holding Co.,M,تجزئة وتوزيع السلع الكمالية,,consumer_retail,quality_of_life_and_retail,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4147,official,none,none,none,none,none,low,,none
4148,شركة الوسائل الصناعية,Alwasail Industrial Co.,M,السلع الرأسمالية,,capital_goods,industrial_development,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4148,official,none,none,none,none,none,low,,none
4150,شركة الرياض للتعمير,Arriyadh Development Co.,M,إدارة وتطوير العقارات,,real_estate,housing_and_real_estate,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4150,official,high,medium,urban_infrastructure,venue_construction,high,medium,مطور بمنطقة الرياض؛ تعرّض محتمل عبر التطوير العمراني قرب مواقع إكسبو. ربط موضوعي.,high
4160,شركة ثمار التنمية القابضة,Thimar Development Holding Co.,M,الخدمات التجارية والمهنية,,commercial_services,labor_market_and_services,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4160,official,none,none,none,none,none,low,,none
4161,شركة بن داود القابضة,BinDawood Holding Co.,M,تجزئة الأغذية,,consumer_defensive,food_security_and_retail,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4161,official,none,none,none,none,none,low,,none
4162,شركة المنجم للأغذية,Almunajem Foods Co.,M,الخدمات التجارية والمهنية,,commercial_services,labor_market_and_services,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4162,official,none,none,none,none,none,low,,none
4163,الدواء,Aldawaa,main,تجزئة وتوزيع السلع الكمالية,Pharmacy Retail,consumer_retail,healthcare_access,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4163,official,none,none,none,none,none,low,,none
4164,النهدي الطبية,Nahdi Medical,main,تجزئة وتوزيع السلع الكمالية,Pharmacy Retail,consumer_retail,healthcare_access,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4164,official,none,none,none,none,none,low,,none
4165,شركة الماجد للعود,Al Majed Oud Co.,M,تجزئة وتوزيع السلع الكمالية,,consumer_retail,quality_of_life_and_retail,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4165,official,none,none,none,none,none,low,,none
4170,شركة المشروعات السياحية,Tourism Enterprise Co.,M,الخدمات الاستهلاكية,,consumer_services,quality_of_life_and_retail,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4170,official,high,high,hospitality_tourism,event_services,high,medium,مشاريع سياحية وترفيهية؛ تعرّض محتمل عبر النشاط السياحي للفعاليات. ربط موضوعي.,high
4180,مجموعة فتيحي القابضة,Fitaihi Holding Group,M,تجزئة وتوزيع السلع الكمالية,,consumer_retail,quality_of_life_and_retail,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4180,official,none,none,none,none,none,low,,none
4190,جرير,Jarir,main,تجزئة وتوزيع السلع الكمالية,Specialty Retail,consumer_retail,quality_of_life_and_retail,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4190,official,none,none,none,none,none,low,,none
4191,شركة عبد الله سعد محمد أبو معطي للمكتبات,Abdullah Saad Mohammed Abo Moati for Bookstores Co.,M,تجزئة وتوزيع السلع الكمالية,,consumer_retail,quality_of_life_and_retail,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4191,official,none,none,none,none,none,low,,none
4192,شركة متاجر السيف للتنمية والاستثمار,AlSaif Stores for Development and Investment Co.,M,تجزئة وتوزيع السلع الكمالية,,consumer_retail,quality_of_life_and_retail,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4192,official,none,none,none,none,none,low,,none
4193,شركة نايس ون بيوتي للتسويق الإلكتروني,Nice One Beauty Digital Marketing Co.,M,تجزئة وتوزيع السلع الكمالية,,consumer_retail,quality_of_life_and_retail,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4193,official,none,none,none,none,none,low,,none
4194,شركة مجموعة منزل التسويق للتجارة,Marketing Home Group for Trading Co.,M,تجزئة وتوزيع السلع الكمالية,,consumer_retail,quality_of_life_and_retail,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4194,official,none,none,none,none,none,low,,none
4200,شركة الدريس للخدمات البترولية و النقليات,Aldrees Petroleum and Transport Services Co.,M,الطاقة,,energy,energy,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4200,official,none,none,none,none,none,low,,none
4210,المجموعة السعودية للأبحاث والإعلام,Saudi Research and Media Group,M,الخدمات الاستهلاكية,,consumer_services,quality_of_life_and_retail,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4210,official,medium,medium,media_advertising,event_services,medium,medium,إعلام ونشر؛ تعرّض محتمل عبر الإعلان والتغطية. ربط موضوعي.,medium
4220,إعمار المدينة الإقتصادية,Emaar The Economic City,M,إدارة وتطوير العقارات,,real_estate,housing_and_real_estate,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4220,official,medium,medium,urban_infrastructure,hospitality_tourism,medium,medium,مطور مدن ووجهات؛ تعرّض محتمل عبر التطوير والضيافة. ربط موضوعي.,medium
4230,شركة البحر الأحمر العالمية,Red Sea International Co.,M,إدارة وتطوير العقارات,,real_estate,housing_and_real_estate,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4230,official,medium,medium,hospitality_tourism,urban_infrastructure,medium,medium,تطوير وجهات سياحية؛ تعرّض محتمل عبر الطلب على الضيافة المصاحب للفعاليات. ربط موضوعي.,medium
4240,شركة إيه إف جي إنترناشونال,AFG International Co.,M,تجزئة وتوزيع السلع الكمالية,,consumer_retail,quality_of_life_and_retail,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4240,official,none,none,none,none,none,low,,none
4250,شركة جبل عمر للتطوير,Jabal Omar Development Co.,M,إدارة وتطوير العقارات,,real_estate,housing_and_real_estate,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4250,official,medium,medium,hospitality_tourism,urban_infrastructure,medium,medium,تطوير ضيافة بمكة؛ تعرّض محتمل عبر زيادة حركة الزوار. ربط موضوعي.,medium
4260,الشركة المتحدة الدولية للمواصلات,United International Transportation Co.,M,النقل,,transportation_logistics,logistics_and_transport,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4260,official,medium,medium,transport_mobility,hospitality_tourism,medium,low,مواصلات وتأجير؛ تعرّض محتمل عبر تنقل الزوار. ربط موضوعي.,medium
4261,شركة ذيب لتأجير السيارات,Theeb Rent a Car Co.,M,النقل,,transportation_logistics,logistics_and_transport,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4261,official,medium,medium,transport_mobility,hospitality_tourism,medium,medium,تأجير سيارات؛ تعرّض محتمل عبر تنقل الزوار. ربط موضوعي.,medium
4262,شركة لومي للتأجير,Lumi Rental Co.,M,النقل,,transportation_logistics,logistics_and_transport,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4262,official,medium,medium,transport_mobility,hospitality_tourism,medium,medium,تأجير مركبات؛ تعرّض محتمل عبر تنقل الزوار. ربط موضوعي.,medium
4263,شركة سال السعودية للخدمات اللوجستية,SAL Saudi Logistics Services Co.,M,النقل,,transportation_logistics,logistics_and_transport,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4263,official,medium,medium,transport_mobility,event_services,medium,medium,خدمات لوجستية؛ تعرّض محتمل عبر سلاسل الإمداد للفعاليات. ربط موضوعي.,medium
4264,شركة طيران ناس,Flynas Co.,M,النقل,,transportation_logistics,logistics_and_transport,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4264,official,medium,high,transport_mobility,hospitality_tourism,high,medium,ناقل جوي اقتصادي؛ تعرّض محتمل عبر تدفق الزوار الدوليين والمحليين. ربط موضوعي.,high
4265,شركة شري للتجارة,Cherry Trading Co.,M,النقل,,transportation_logistics,logistics_and_transport,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4265,official,none,none,none,none,none,low,,none
